       149   -2.039382    0.000000   -0.277873    0.960618    0.000000   -0.277873        0.7492393033       -1.2043658799        0.0010392886
       150   -2.046566    0.000000   -0.301603    0.953434    0.000000   -0.301603        0.7538713285       -1.2128283754        0.0010376685
       151   -2.036387   -0.027926   -0.265838    0.963613   -0.027926   -0.265838        0.7472308821       -1.2007140418        0.0010381656
       152   -2.022850   -0.055740   -0.205112    0.977150   -0.055740   -0.205112        0.7406935108       -1.1882821655        0.0010412507
       153   -2.019219   -0.027875   -0.193112    0.980781   -0.027875   -0.193112        0.7385461711       -1.1843139098        0.0010401255
       154   -2.028274   -0.055792   -0.229424    0.971726   -0.055792   -0.229424        0.7428150223       -1.1924659867        0.0010396365
       155   -2.022271   -0.083485   -0.192550    0.977729   -0.083485   -0.192550        0.7408032596       -1.1883755941        0.0010401165
       156   -2.008736   -0.117238   -0.060426    0.991264   -0.117238   -0.060426        0.7316225795       -1.1716996129        0.0013679818
       157   -2.007506   -0.118503   -0.030208    0.992494   -0.118503   -0.030208        0.7350085438       -1.1769425410        0.0013655013
       158   -2.006620   -0.086599   -0.075477    0.993380   -0.086599   -0.075477        0.7342052268       -1.1755258100        0.0013660214
       159   -2.013664   -0.146428   -0.075493    0.986336   -0.146428   -0.075493        0.7370731794       -1.1811489512        0.0013658851
       160   -2.002178   -0.058639   -0.030202    0.997822   -0.058639   -0.030202        0.7327983621       -1.1726211304        0.0013596417
       161   -2.000544   -0.029322   -0.015100    0.999456   -0.029322   -0.015100        0.7315259516       -1.1703444094        0.0013575578
       162   -2.003469   -0.057288   -0.060359    0.996531   -0.057288   -0.060359        0.7328512710       -1.1728956562        0.0013571963
       163   -2.004102   -0.089214   -0.015102    0.995898   -0.089214   -0.015102        0.7330012790       -1.1732293396        0.0013577133
       164   -2.013898   -0.114393   -0.120486    0.986102   -0.114393   -0.120486        0.7373599357       -1.1816419196        0.0013581090
       165   -2.009235   -0.085172   -0.105503    0.990765   -0.085172   -0.105503        0.7343855061       -1.1761968728        0.0013560474
       166   -2.017808   -0.112815   -0.150240    0.982192   -0.112815   -0.150240        0.7380722178       -1.1833512939        0.0013556464
       167   -2.016213   -0.145009   -0.105526    0.983787   -0.145009   -0.105526        0.7380514041       -1.1830870330        0.0013561828
       168   -2.016422   -0.177937   -0.030214    0.983578   -0.177937   -0.030214        0.7385688532       -1.1839483455        0.0013601863
       169   -2.011258   -0.148866   -0.015106    0.988742   -0.148866   -0.015106        0.7365383086       -1.1799420507        0.0013581216
       170   -2.017601   -0.176764   -0.060383    0.982399   -0.176764   -0.060383        0.7391672949       -1.1850783188        0.0013577399
       171   -2.021967   -0.207900   -0.015107    0.978033   -0.207900   -0.015107        0.7411801066       -1.1889395475        0.0013582371
       172   -2.025161   -0.016478   -0.222302    0.974839   -0.016478   -0.222302        0.7411866577       -1.1894050182        0.0004189629
       173   -2.024588   -0.048183   -0.215060    0.975412   -0.048183   -0.215060        0.7404687467       -1.1881715061        0.0004188573
       174   -2.019285   -0.034182   -0.192432    0.980715   -0.034182   -0.192432        0.7367756506       -1.1814842843        0.0004188955
       175   -2.022847   -0.032953   -0.209967    0.977153   -0.032953   -0.209967        0.7402710101       -1.1876036911        0.0004191172
       176   -2.025047   -0.079851   -0.207582    0.974953   -0.079851   -0.207582        0.7414153557       -1.1897575706        0.0004185385
       177   -2.026534   -0.111416   -0.199876    0.973466   -0.111416   -0.199876        0.7419285703       -1.1907951617        0.0004184318
       178   -2.020700   -0.097512   -0.177380    0.979300   -0.097512   -0.177380        0.7394174491       -1.1859265900        0.0004184705
       179   -2.002925    0.000000   -0.076425    0.997075    0.000000   -0.076425        0.7322068629       -1.1717841703        0.0005089908
       180   -2.023929   -0.096276   -0.194979    0.976071   -0.096276   -0.194979        0.7403928787       -1.1879564191        0.0004186920
       181   -2.002395   -0.017704   -0.066858    0.997605   -0.017704   -0.066858        0.7315457932       -1.1706482173        0.0005087009
       182   -2.004572    0.000000   -0.095515    0.995428    0.000000   -0.095515        0.7332188441       -1.1736455084        0.0005086718
       183   -2.000730    0.000000   -0.038209    0.999270    0.000000   -0.038209        0.7298982047       -1.1677675878        0.0005077174
       184   -2.000182    0.000000   -0.019104    0.999818    0.000000   -0.019104        0.7306418678       -1.1688766359        0.0005073993
       185   -2.001298   -0.017704   -0.047750    0.998702   -0.017704   -0.047750        0.7318971868       -1.1710492527        0.0005074293
       186   -2.014625   -0.051856   -0.162315    0.985375   -0.051856   -0.162315        0.7361562480       -1.1798179390        0.0004186912
       187   -2.005194   -0.035368   -0.095443    0.994806   -0.035368   -0.095443        0.7325468644       -1.1726611657        0.0005078337
       188   -2.003548   -0.035387   -0.076365    0.996452   -0.035387   -0.076365        0.7307721387       -1.1695796474        0.0005075165
       189   -2.006929   -0.053011   -0.104883    0.993071   -0.053011   -0.104883        0.7336989321       -1.1747596935        0.0005075445
       190   -2.005688   -0.017684   -0.105026    0.994312   -0.017684   -0.105026        0.7323629781       -1.1724389508        0.0005075455
       191   -2.015582   -0.083520   -0.154745    0.984418   -0.083520   -0.154745        0.7363879773       -1.1803279372        0.0004185851
       192   -2.017482   -0.131575   -0.131709    0.982518   -0.131575   -0.131709        0.7381783173       -1.1834744762        0.0004346804
       193   -2.028160   -0.010573   -0.235404    0.971840   -0.010573   -0.235404        0.7414894833       -1.1903207363        0.0001568238
       194   -2.030536   -0.010574   -0.245006    0.969464   -0.010574   -0.245006        0.7430723669       -1.1932012886        0.0001568426
       195   -2.027311   -0.042282   -0.228228    0.972689   -0.042282   -0.228228        0.7414371238       -1.1901155499        0.0001569179
       196   -2.028536   -0.021147   -0.236244    0.971464   -0.021147   -0.236244        0.7412697672       -1.1900213646        0.0001569256
       197   -2.033009   -0.010578   -0.254589    0.966991   -0.010578   -0.254589        0.7445031222       -1.1958510742        0.0001568990
       198   -2.035574   -0.010579   -0.264142    0.964426   -0.010579   -0.264142        0.7456599417       -1.1980737709        0.0001569177
       199   -2.032028   -0.042302   -0.247470    0.967972   -0.042302   -0.247470        0.7440322857       -1.1949562621        0.0001569931
       200   -2.033405   -0.021157   -0.255435    0.966595   -0.021157   -0.255435        0.7440225378       -1.1951356094        0.0001570008
       201   -2.027492   -0.073949   -0.220816    0.972508   -0.073949   -0.220816        0.7421662281       -1.1913130389        0.0001572007
       202   -2.029736   -0.073968   -0.230470    0.970264   -0.073968   -0.230470        0.7424738350       -1.1921275544        0.0001572196
       203   -2.028702   -0.105537   -0.213171    0.971298   -0.105537   -0.213171        0.7421447568       -1.1914525092        0.0001572950
       204   -2.028511   -0.084497   -0.221515    0.971489   -0.084497   -0.221515        0.7429428903       -1.1927060386        0.0001573027
       205   -2.030923   -0.021152   -0.245852    0.969077   -0.021152   -0.245852        0.7420941035       -1.1916857086        0.0001573259
       206   -2.030330   -0.052863   -0.238633    0.969670   -0.052863   -0.238633        0.7426142217       -1.1924376606        0.0001572315
       207   -2.028009   -0.052849   -0.228998    0.971991   -0.052849   -0.228998        0.7367227901       -1.1826478741        0.0001572503
       208   -2.029622   -0.042293   -0.237860    0.970378   -0.042293   -0.237860        0.7425204681       -1.1921852676        0.0001573336
       209   -2.038575   -0.012466   -0.274786    0.961425   -0.012466   -0.274786        0.7472441298       -1.2010449214        0.0002563726
       210   -2.042435   -0.012468   -0.287948    0.957565   -0.012468   -0.287948        0.7499065382       -1.2058700417        0.0002564228
       211   -2.037681   -0.049848   -0.267316    0.962319   -0.049848   -0.267316        0.7463296701       -1.1994495137        0.0002565852
       212   -2.039378   -0.024934   -0.276736    0.960622   -0.024934   -0.276736        0.7479490297       -1.2022921512        0.0002566093
       213   -2.046479   -0.012476   -0.301067    0.953521   -0.012476   -0.301067        0.7523050317       -1.2102961381        0.0002565734
       214   -2.050698   -0.012478   -0.314118    0.949302   -0.012478   -0.314118        0.7561289015       -1.2170403958        0.0002566233
       215   -2.045404   -0.049887   -0.293697    0.954596   -0.049887   -0.293697        0.7533328413       -1.2117995722        0.0002567860
       216   -2.047342   -0.024954   -0.303019    0.952658   -0.024954   -0.303019        0.7531413993       -1.2117627548        0.0002568102
       217   -2.038190   -0.087164   -0.259470    0.961810   -0.087164   -0.259470        0.7485089273       -1.2030256964        0.0002572246
       218   -2.041867   -0.087201   -0.272723    0.958133   -0.087201   -0.272723        0.7520143239       -1.2091813302        0.0002572748
       219   -2.040097   -0.124349   -0.251246    0.959903   -0.124349   -0.251246        0.7514168304       -1.2079710226        0.0002574376
       220   -2.039866   -0.099593   -0.261196    0.960134   -0.099593   -0.261196        0.7500788696       -1.2057866538        0.0002574620
       221   -2.043270   -0.024944   -0.289905    0.956730   -0.024944   -0.289905        0.7511158010       -1.2079325215        0.0002575347
       222   -2.042723   -0.062334   -0.282374    0.957277   -0.062334   -0.282374        0.7510758562       -1.2077920419        0.0002573215
       223   -2.038921   -0.062307   -0.269156    0.961079   -0.062307   -0.269156        0.7491199067       -1.2041103540        0.0002573717
       224   -2.041452   -0.049870   -0.280533    0.958548   -0.049870   -0.280533        0.7498336858       -1.2056152307        0.0002575591
       225   -2.031306   -0.140430   -0.204722    0.968694   -0.140430   -0.204722        0.7442398729       -1.1951887967        0.0001966854
       226   -2.034115   -0.146069   -0.213848    0.965885   -0.146069   -0.213848        0.7456959428       -1.1979282144        0.0001966722
       227   -2.035265   -0.176364   -0.195401    0.964735   -0.176364   -0.195401        0.7470710884       -1.2003002926        0.0001967973
       228   -2.033413   -0.154313   -0.204688    0.966587   -0.154313   -0.204688        0.7453749788       -1.1973123568        0.0001968094
       229   -2.037046   -0.151695   -0.222955    0.962954   -0.151695   -0.222955        0.7475446199       -1.2013145799        0.0001966323
       230   -2.040093   -0.157300   -0.232026    0.959907   -0.157300   -0.232026        0.7514993826       -1.2081032339        0.0001966189
       231   -2.041263   -0.187601   -0.213609    0.958737   -0.187601   -0.213609        0.7521411513       -1.2093000499        0.0001967440
       232   -2.039319   -0.165559   -0.222897    0.960681   -0.165559   -0.222897        0.7492355307       -1.2043542953        0.0001967561
       233   -2.040571   -0.212056   -0.185816    0.959429   -0.212056   -0.185816        0.7501486311       -1.2059977989        0.0001971332
       234   -2.043636   -0.217664   -0.194913    0.956364   -0.217664   -0.194913        0.7531820819       -1.2113084675        0.0001971199
